appid
758290
359320
386180
582660
393420
427290
392160
232430
9480
320240
606280
1286680
226860
698670
378540
567630
8140
8142
897450
1985810
1088090
269790
307670
271240
433530
1948800
671440
312450
736820
1456200
1269370
1250650
422810
1012840
748360
508550
518060
2014780
1278480
1041840
246760
1472560
2141690
1214470
1644490
1324340
812040
1546670
509580
1146960
1120320
702120
1136380
1009821
1812620
1589120
927270
774541
696220
1356280
299950
1754840
455040
1931950
374300
670260
1390150
1612770
839450
577901
1492070
304380
887450
1393370
1251930
830370
1196090
1638390
1964220
1272010
1708680
1252200
565170
1098100
2133640
886820
1475850
1731460
1622940
1770050
343461
2218000
1223060
900447
1875310
2197890
1536420
1535610
1803960
1456180
225832
2350020
1927070
225821
919390
813390
224164
1613110
979400
2114350
1144640
2152390
924800
224143
1213710
1214480
836812
1914490
2107850
799790
1075040
1396440
2320360
868423
961840
1898830
1724230
1087120
1238761
1498090
108230
1896160
1871770
1365090
2291420
1151340
9200
301910
298050
2000950
591960
318600
1451090
1656330
1634040
277590
1265920
348470
1580790
607880
1314000
895490
806780
301980
1108410
223597
249180
1966420
1849550
1812153
235585
2436600
1235750
1276740
2405140
1087121
1238104
720700
720760
704270
239160
237310
826630
885970
973580
611670
790710
1809700
1194810
728740
484900
1307710
403970
455910
366870
1078760
325210
1004750
1022980
558260
780350
779880
1380220
467660
1027820
1060220
675690
1492360
381100
1432910
751820
982970
935400
1455220
487210
571720
265950
1990040
630010
1107840
1019931
1491000
1516400
1293730
213780
1243890
1666250
1317250
888650
1558930
1565890
2236950
1924170
1776780
1086481
1151250
1156250
896715
1490119
1561040
1710540
1257280
1895820
1934040
2153780
1945590
2200970
1331910
1552220
2303800
1138400
1358530
2061641
1514380
1958640
2338250
2100430
1497160
1904160
2101400
716660
1992291
1235765
1626350
2161430
760160
611500
470220
473690
418030
1377580
1113120
593600
1563180
838380
1708520
939850
1097200
794600
572410
238260
354380
1787090
272230
691690
785260
421170
1374840
1096410
1048370
1493760
871530
1042780
2102730
1259440
1069690
266310
1336980
205610
1345890
758690
1956040
235620
936500
774511
715194
835650
1071140
1946700
1206480
733460
1628130
837510
39520
355680
580710
1194590
443000
1325890
622060
1494260
1516750
792520
632870
895491
1649740
1151120
1465550
1449450
1065940
1901700
2231740
1122690
1122690
2327980
2327980
1746580
925940
710490
1520760
556480
2387590
1184560
849260
397190
1139930
1711183
2100431
2177430
1235732
225827
224167
2405130
1087122
1968101
1262540
12750
1243830
824000
441830
1233260
1196770
1872680
895493
875800
950050
766320
1641890
224168
225826
1368571
224166
1622941
1812420
1819222
1224820
2224460
1461850
2252280
1365250
1134380
2386990
779340
310950
12130
1099410
272270
2109370
1158180
375450
1316840
977420
404013
1985790
530610
1234950
760730
1281880
2163850
1613284
1111390
506480
1676100
708173
1570020
2074230
1685460
1194250
260290
953660
1254570
530540
1172190
2104240
225825
1209360
1137801
1730080
2219820
1773800
1805540
1820140
1307440
2228030
1621471
2109850
1632670
2406290
1211479
2144760
2294630
1063730
1240440
1238810
1097840
280
206480
21100
427100
202750
1222370
1474700
1184160
1184140
1057750
1976440
976590
290790
7600
1531540
382110
586200
873840
922500
774811
623340
1072500
1019550
25980
25989
1276660
1690710
1947500
1690730
1644320
1031120
1731270
1344680
1493750
1048350
459080
304350
904960
889600
1356221
1060210
1733890
1146830
658700
600610
1282531
479010
1982340
730430
1555040
1458150
1778790
2195610
2100160
1300700
1982150
688140
972370
887120
1889540
1702260
571020
1936590
2063610
1717270
1904392
2007040
1086870
1488430
2069180
1057271
1732340
1530012
2159650
2106910
1235757
1694800
841150
2353280
1279740
1150031
2007210
1105542
2244150
2447410
436150
1496790
360170
496240
1817490
2381590
747610
57900
377300
1194930
1101190
649950
541300
1588010
1244950
1173220
417880
1826980
250680
1286880
921780
1456650
774791
1540960
385970
574050
275590
877010
762840
1184890
1524630
1573360
1295900
1052690
428730
456540
1748660
1194010
1576350
1003310
2331691
1365020
1932743
2061331
2282571
1692250
212160
1731080
1238880
1209120
534331
363130
1582680
1451080
1142100
1163600
2088340
225824
1235745
225823
224163
224165
16863
1587590
2298540
1903460
1498320
720790
997070
1124300
216150
2141910
947510
1186040
883150
1229460
1537830
1880832
889890
1238440
981890
1580920
1819400
224162
224160
446520
1913711
924970
368070
2208920
65930
6880
33460
1794960
1777620
702320
410850
1610460
343462
891730
1663640
1241550
1362560
1032700
1235743
1621990
2176130
776950
1585815
1198470
1388580
1601350
801670
1812410
208814
1724940
1726382
1811940
1811940
513720
513720
551930
540900
2215640
736770
694190
1827250
2070990
1024703
1188790
2147490
1150033
1935900
2191800
1442810
2061330
2278640
1769710
1176130
680420
290080
496460
907650
329440
324310
953580
580100
865610
1419160
502820
600750
782670
762830
343464
1232257
1205970
1232420
942290
1094000
1062000
384030
2111630
1671410
1629000
1071200
724250
530950
1709920
1782150
638070
1400460
989030
989030
495480
495480
771920
524390
1266220
1556490
401760
1705820
1255152
1418849
1784570
2054412
1837580
1650120
1450340
575920
16861
1965920
2125390
1933490
423364
1919590
372000
1623660
47410
227860
319910
28000
611660
1880360
543900
339230
604500
1402320
587860
716670
787340
63940
991260
694880
283740
1072190
616850
1691970
1804460
583040
967390
1210750
606370
1449500
1401490
208690
1490115
2058750
1603940
1755910
606080
1022830
575860
747060
1856750
1351260
2184790
1655220
720800
2005310
113400
903950
1846380
32500
55100
5975
249650
1292630
1531720
2168710
2168710
1487390
1487390
493840
2221920
1021100
1203180
492230
388060
43000
1581450
986040
900449
208811
224142
1235763
1610720
1581938
316866
1774580
548570
637100
1009290
1135300
986850
1341050
1851330
1058190
1235730
1724942
208813
315151
630890
249181
760650
1963210
1823600
850010
346830
1463090
343460
464170
836811
16860
1575885
872410
1675900
1680880
1557310
537450
853360
1763310
2399750
1522650
1164110
1745440
1013300
442050
258270
225820
225822
2009530
1235767
1621476
1038250
1105420
1899750
359600
1162130
405080
337360
1531608
1872751
1238105
1644960
1888930
1746860
543460
1981610
1235731
1872750
758770
1493470
2058881
1672210
775630
2218650
1416670
1730240
2101385
877620
1412530
951480
2392613
2261840
1235754
1125790
578080
360430
985810
1180380
1519350
34830
566440
650000
939520
39690
404012
1140620
1024650
467520
2334220
1723560
223793
518920
752480
1175880
1611940
435440
1433560
339480
212301
257370
2103530
971630
939840
99612
1147100
1309990
1105370
2004110
1969380
1664931
1134010
1553061
225828
528330
2362420
961150
522333
2062690
1245180
2439510
236390
424370
1276760
6920
1100410
722230
337660
1336180
730830
1015930
1125020
1399840
1174460
1093170
656610
2115850
747920
312790
1823802
1839450
1270540
1664950
1351261
1551160
1988850
1438210
1417880
224144
1426880
1631790
2078158
1843930
1361210
235380
1408610
1567020
414740
39160
671970
581660
690810
1341520
1140000
32350
1142330
434063
738550
1252990
696360
962090
1162601
750200
612960
1918970
1469170
525240
1235720
1962410
390880
231480
1042360
1379980
1379980
2156300
2156300
225829
1883650
224141
1901750
1631380
1771050
2267210
577890
1968100
1368110
674020
544730
363150
1113410
244050
1711950
2328760
357760
900448
1901922
586910
1677280
1881700
1613280
1608440
1238070
2278280
1238871
223592
1850670
1816670
304030
1760250
461870
622450
1451810
1833990
1235752
2222904
954850
1090150
1776430
1233060
2109301
530060
1232253
2074431
315150
1977370
623280
1154760
1314563
1028430
2387940
1233061
1944340
1458153
2104730
1301021
1301740
231479
1341200
645401
628890
1840320
285190
1724941
1785910
2254450
1056970
1307660
1209110
1656370
1289380
591740
1235760
2198872
1246520
2137910
895492
1904390
1977381
1748411
1235734
1252000
1244781
1788370
988440
2078040
1399080
1474030
512034
1597480
1473480
48220
1056960
1448440
2255320
1202055
1702820
1458154
2154970
1368800
879240
1096580
1368801
1754960
1418843
2094220
949050
316160
2277860
32420
1537624
738530
1303182
1523740
1574601
1202051
584780
1396472
1418844
1273480
1059820
2325780
1981790
1147010
267490
2141580
1755710
2291030
2161370
1478300
2316850
1065520
609800
2064810
2015180
1454970
2349820
921590
2363220
1128000
1907450
1582830
1351010
1621470
1235756
1622220
2261983
382470
1235722
1664955
1437000
1380410
872280
259170
1082680
2101380
2119922
2127430
1905970
1142880
1708330
1816550
2160330
1574360
1522090
2870
1736090
1235741
1588830
482890
561140
292820
1889980
1158730
1905020
1016950
1509120
1232254
434610
1829591
651440
432470
1108450
1363900
208812
512035
433090
1300710
1517290
2137220
2061924
1523730
2052720
2101210
1681880
645400
1785250
2198470
480630
1966480
2383760
590870
1897050
399230
512033
1336350
1557850
586790
1232251
1345990
2294610
258180
1665460
1575888
1120550
1554910
1443790
1593330
1090200
2315421
1265780
2158250
1294440
433080
1329880
355960
730310
868410
